TIMESTAMP,RESOURCES,areaConsumption
5707,electricity,47467
5708,electricity,46737
5709,electricity,45286
5710,electricity,47834
5711,electricity,46114
5712,electricity,40813
5713,electricity,39851
5714,electricity,37557
5715,electricity,36193
5716,electricity,36431
5717,electricity,38866
5718,electricity,42292
5719,electricity,45619
5720,electricity,49036
5721,electricity,51067
5722,electricity,52254
5723,electricity,53194
5724,electricity,53150
5725,electricity,52282
5726,electricity,51257
5727,electricity,49891
5728,electricity,48792
5729,electricity,48360
5730,electricity,49500
5731,electricity,48319
5732,electricity,47527
5733,electricity,46122
5734,electricity,48505
5735,electricity,46557
5736,electricity,41473
5737,electricity,40270
5738,electricity,38205
5739,electricity,36556
5740,electricity,36811
5741,electricity,39212
5742,electricity,42686
5743,electricity,45716
5744,electricity,49302
5745,electricity,51201
5746,electricity,52539
5747,electricity,53476
5748,electricity,53626
5749,electricity,52645
5750,electricity,51570
5751,electricity,50246
5752,electricity,48974
5753,electricity,48450
5754,electricity,49300
5755,electricity,47968
5756,electricity,47814
5757,electricity,46491
5758,electricity,48936
5759,electricity,46997
5760,electricity,41958
5761,electricity,40651
5762,electricity,38557
5763,electricity,37001
5764,electricity,37264
5765,electricity,39648
5766,electricity,43310
5767,electricity,46416
5768,electricity,49503
5769,electricity,51688
5770,electricity,52705
5771,electricity,53755
5772,electricity,54033
5773,electricity,52997
5774,electricity,52143
5775,electricity,50586
5776,electricity,49447
5777,electricity,48969
5778,electricity,49778
5779,electricity,48485
5780,electricity,48246
5781,electricity,46644
5782,electricity,48873
5783,electricity,47236
5784,electricity,42013
5785,electricity,40794
5786,electricity,38653
5787,electricity,36982
5788,electricity,37367
5789,electricity,39700
5790,electricity,43095
5791,electricity,46253
5792,electricity,49413
5793,electricity,51521
5794,electricity,52556
5795,electricity,53608
5796,electricity,53892
5797,electricity,52584
5798,electricity,51385
5799,electricity,49768
5800,electricity,48642
5801,electricity,48249
5802,electricity,48805
5803,electricity,47222
5804,electricity,47315
5805,electricity,45991
5806,electricity,48479
5807,electricity,46830
5808,electricity,41463
5809,electricity,39827
5810,electricity,37206
5811,electricity,35381
5812,electricity,34553
5813,electricity,35248
5814,electricity,36135
5815,electricity,37331
5816,electricity,40335
5817,electricity,43155
5818,electricity,44373
5819,electricity,45720
5820,electricity,47356
5821,electricity,44895
5822,electricity,43722
5823,electricity,42203
5824,electricity,41308
5825,electricity,41673
5826,electricity,42538
5827,electricity,42036
5828,electricity,42843
5829,electricity,41864
5830,electricity,45185
5831,electricity,43718
5832,electricity,38793
5833,electricity,37508
5834,electricity,34922
5835,electricity,33018
5836,electricity,32255
5837,electricity,32421
5838,electricity,32326
5839,electricity,32839
5840,electricity,35451
5841,electricity,38172
5842,electricity,40196
5843,electricity,41796
5844,electricity,43487
5845,electricity,40434
5846,electricity,39060
5847,electricity,37630
5848,electricity,36926
5849,electricity,37555
5850,electricity,39536
5851,electricity,40667
5852,electricity,43010
5853,electricity,41928
5854,electricity,44771
5855,electricity,42999
5856,electricity,38166
5857,electricity,36975
5858,electricity,34942
5859,electricity,33588
5860,electricity,34439
5861,electricity,37707
5862,electricity,42315
5863,electricity,45583
5864,electricity,48572
5865,electricity,50357
5866,electricity,51690
5867,electricity,52731
5868,electricity,53166
5869,electricity,52445
5870,electricity,51752
5871,electricity,50439
5872,electricity,49273
5873,electricity,48808
5874,electricity,50137
5875,electricity,49001
5876,electricity,49239
5877,electricity,46707
5878,electricity,48981
5879,electricity,47185
5880,electricity,42065
5881,electricity,40884
5882,electricity,38780
5883,electricity,37183
5884,electricity,37247
5885,electricity,40059
5886,electricity,44973
5887,electricity,48645
5888,electricity,50314
5889,electricity,52152
5890,electricity,53465
5891,electricity,54568
5892,electricity,54723
5893,electricity,53835
5894,electricity,53327
5895,electricity,52095
5896,electricity,50836
5897,electricity,50540
5898,electricity,51426
5899,electricity,50011
5900,electricity,50082
5901,electricity,47572
5902,electricity,49504
5903,electricity,47668
5904,electricity,42553
5905,electricity,41303
5906,electricity,39206
5907,electricity,37744
5908,electricity,37875
5909,electricity,40624
5910,electricity,45457
5911,electricity,48406
5912,electricity,51290
5913,electricity,53129
5914,electricity,54204
5915,electricity,55545
5916,electricity,55871
5917,electricity,55122
5918,electricity,54537
5919,electricity,53423
5920,electricity,52383
5921,electricity,51697
5922,electricity,52624
5923,electricity,50639
5924,electricity,50839
5925,electricity,48157
5926,electricity,50023
5927,electricity,48019
5928,electricity,42748
5929,electricity,41553
5930,electricity,39445
5931,electricity,37482
5932,electricity,37949
5933,electricity,40763
5934,electricity,46208
5935,electricity,49286
5936,electricity,51527
5937,electricity,53308
5938,electricity,54606
5939,electricity,55721
5940,electricity,55824
5941,electricity,55232
5942,electricity,54666
5943,electricity,53493
5944,electricity,52225
5945,electricity,51856
5946,electricity,52723
5947,electricity,50694
5948,electricity,50907
5949,electricity,48036
5950,electricity,49893
5951,electricity,47857
5952,electricity,42553
5953,electricity,41348
5954,electricity,38891
5955,electricity,37524
5956,electricity,38032
5957,electricity,40712
5958,electricity,46278
5959,electricity,49134
5960,electricity,51580
5961,electricity,53445
5962,electricity,54332
5963,electricity,54962
5964,electricity,54736
5965,electricity,53282
5966,electricity,52408
5967,electricity,50779
5968,electricity,49587
5969,electricity,49251
5970,electricity,49786
5971,electricity,48553
5972,electricity,48801
5973,electricity,46138
5974,electricity,48875
5975,electricity,46403
5976,electricity,40884
5977,electricity,39515
5978,electricity,36974
5979,electricity,35234
5980,electricity,34665
5981,electricity,35641
5982,electricity,37103
5983,electricity,38017
5984,electricity,41280
5985,electricity,43806
5986,electricity,45152
5987,electricity,46269
5988,electricity,47634
5989,electricity,45197
5990,electricity,43726
5991,electricity,42123
5992,electricity,41182
5993,electricity,41676
5994,electricity,43119
5995,electricity,43179
5996,electricity,43505
5997,electricity,41720
5998,electricity,44946
5999,electricity,43902
6000,electricity,38967
6001,electricity,37539
6002,electricity,34993
6003,electricity,33108
6004,electricity,32358
6005,electricity,32682
6006,electricity,33264
6007,electricity,33322
6008,electricity,35959
6009,electricity,38715
6010,electricity,40607
6011,electricity,42438
6012,electricity,43994
6013,electricity,40767
6014,electricity,39179
6015,electricity,37682
6016,electricity,37042
6017,electricity,37902
6018,electricity,40437
6019,electricity,41923
6020,electricity,43673
6021,electricity,41393
6022,electricity,43993
6023,electricity,42842
6024,electricity,38190
6025,electricity,37027
6026,electricity,34863
6027,electricity,33449
6028,electricity,34247
6029,electricity,37848
6030,electricity,44461
6031,electricity,47681
6032,electricity,49985
6033,electricity,51408
6034,electricity,52128
6035,electricity,53377
6036,electricity,53445
6037,electricity,52551
6038,electricity,51493
6039,electricity,50101
6040,electricity,49185
6041,electricity,48583
6042,electricity,50610
6043,electricity,49924
6044,electricity,49533
6045,electricity,45967
6046,electricity,48376
6047,electricity,46478
6048,electricity,41188
6049,electricity,40055
6050,electricity,37943
6051,electricity,36620
6052,electricity,36992
6053,electricity,39908
6054,electricity,46193
6055,electricity,49102
6056,electricity,51030
6057,electricity,52684
6058,electricity,53051
6059,electricity,53933
6060,electricity,53363
6061,electricity,52008
6062,electricity,51522
6063,electricity,50104
6064,electricity,48762
6065,electricity,48440
6066,electricity,49765
6067,electricity,49165
6068,electricity,49502
6069,electricity,46529
6070,electricity,48834
6071,electricity,46972
6072,electricity,41682
6073,electricity,40372
6074,electricity,38461
6075,electricity,37035
6076,electricity,37336
6077,electricity,40502
6078,electricity,46361
6079,electricity,49402
6080,electricity,52226
6081,electricity,53672
6082,electricity,54408
6083,electricity,55403
6084,electricity,54925
6085,electricity,53780
6086,electricity,52890
6087,electricity,51375
6088,electricity,50323
6089,electricity,50083
6090,electricity,52428
6091,electricity,51802
6092,electricity,50953
6093,electricity,47308
6094,electricity,49607
6095,electricity,47923
6096,electricity,42947
6097,electricity,41812
6098,electricity,39667
6099,electricity,38036
6100,electricity,38326
6101,electricity,41485
6102,electricity,47961
6103,electricity,51077
6104,electricity,53135
6105,electricity,54086
6106,electricity,54719
6107,electricity,55503
6108,electricity,54927
6109,electricity,53907
6110,electricity,53000
6111,electricity,51628
6112,electricity,50440
6113,electricity,50128
6114,electricity,52044
6115,electricity,51839
6116,electricity,50945
6117,electricity,47394
6118,electricity,49576
6119,electricity,47962
6120,electricity,42821
6121,electricity,41699
6122,electricity,39537
6123,electricity,37945
6124,electricity,38415
6125,electricity,41258
6126,electricity,47813
6127,electricity,50794
6128,electricity,52908
6129,electricity,54305
6130,electricity,54696
6131,electricity,55327
6132,electricity,54829
6133,electricity,53377
6134,electricity,52090
6135,electricity,50476
6136,electricity,48967
6137,electricity,49062
6138,electricity,50327
6139,electricity,50018
6140,electricity,49651
6141,electricity,46535
6142,electricity,49003
6143,electricity,47255
6144,electricity,41762
6145,electricity,40198
6146,electricity,37629
6147,electricity,35743
6148,electricity,35086
6149,electricity,36058
6150,electricity,37792
6151,electricity,38991
6152,electricity,42508
6153,electricity,45026
6154,electricity,46146
6155,electricity,47488
6156,electricity,48975
6157,electricity,46046
6158,electricity,44415
6159,electricity,42934
6160,electricity,42139
6161,electricity,42785
6162,electricity,44737
6163,electricity,45432
6164,electricity,45187
6165,electricity,42737
6166,electricity,45858
6167,electricity,45130
6168,electricity,40280
6169,electricity,38701
6170,electricity,36048
6171,electricity,33850
6172,electricity,33103
6173,electricity,33309
6174,electricity,34090
6175,electricity,34402
6176,electricity,37417
6177,electricity,40364
6178,electricity,42218
6179,electricity,43664
6180,electricity,44983
6181,electricity,41910
6182,electricity,39794
6183,electricity,38373
6184,electricity,37723
6185,electricity,38766
6186,electricity,41854
6187,electricity,44204
6188,electricity,44913
6189,electricity,42384
6190,electricity,44939
6191,electricity,43975
6192,electricity,39429
6193,electricity,38260
6194,electricity,36094
6195,electricity,34496
6196,electricity,35290
6197,electricity,39194
6198,electricity,46398
6199,electricity,49759
6200,electricity,51827
6201,electricity,53254
6202,electricity,53796
6203,electricity,54552
6204,electricity,54523
6205,electricity,53431
6206,electricity,52175
6207,electricity,50827
6208,electricity,49731
6209,electricity,49666
6210,electricity,52131
6211,electricity,52705
6212,electricity,51430
6213,electricity,47734
6214,electricity,49962
6215,electricity,48348
6216,electricity,43308
6217,electricity,42064
6218,electricity,39998
6219,electricity,38519
6220,electricity,38804
6221,electricity,42221
6222,electricity,49255
6223,electricity,52598
6224,electricity,54171
6225,electricity,55156
6226,electricity,55634
6227,electricity,56182
6228,electricity,55844
6229,electricity,54691
6230,electricity,53825
6231,electricity,52584
6232,electricity,51543
6233,electricity,52024
6234,electricity,54673
6235,electricity,55007
6236,electricity,52766
6237,electricity,48870
6238,electricity,50833
6239,electricity,49082
6240,electricity,44013
6241,electricity,42522
6242,electricity,40482
6243,electricity,38734
6244,electricity,39062
6245,electricity,42036
6246,electricity,48372
6247,electricity,51742
6248,electricity,54496
6249,electricity,55503
6250,electricity,55630
6251,electricity,56533
6252,electricity,56110
6253,electricity,54879
6254,electricity,53903
6255,electricity,52505
6256,electricity,51030
6257,electricity,51014
6258,electricity,53058
6259,electricity,53707
6260,electricity,52220
6261,electricity,48425
6262,electricity,50225
6263,electricity,49202
6264,electricity,43987
6265,electricity,42631
6266,electricity,40253
